title,address,accsess,age,floor,fee,management_fee,deposit,gratuity,madori,menseki
仮称）セレーノ水門通り,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											7階",17.1万円,12000円,34.2万円,-,2LDK,48.6m2
仮称）セレーノ水門通り,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											7階",17.2万円,12000円,34.4万円,-,2LDK,48.6m2
仮称）セレーノ水門通り,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											7階",17.3万円,12000円,34.6万円,-,2LDK,48.6m2
仮称）セレーノ水門通り,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											8階",17.3万円,12000円,34.6万円,-,2LDK,48.6m2
仮称）セレーノ水門通り,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											6階",17.3万円,12000円,34.6万円,-,2LDK,48.6m2
仮称）セレーノ水門通り,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											8階",17.4万円,12000円,34.8万円,-,2LDK,48.6m2
仮称）セレーノ水門通り,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											8階",17.5万円,12000円,35万円,-,2LDK,48.6m2
仮称）セレーノ水門通り,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											8階",17.7万円,12000円,35.4万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											2階",16.1万円,12000円,32.2万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											2階",16.2万円,12000円,32.4万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											2階",16.3万円,12000円,32.6万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											3階",16.3万円,12000円,32.6万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											3階",16.4万円,12000円,32.8万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											2階",16.5万円,12000円,33万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											3階",16.5万円,12000円,33万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											4階",16.5万円,12000円,33万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											4階",16.6万円,12000円,33.2万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											5階",16.7万円,12000円,33.4万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											4階",16.7万円,12000円,33.4万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											3階",16.7万円,12000円,33.4万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											5階",16.8万円,12000円,33.6万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											5階",16.9万円,12000円,33.8万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											6階",16.9万円,12000円,33.8万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											4階",16.9万円,12000円,33.8万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											6階",17万円,12000円,34万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											6階",17.1万円,12000円,34.2万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											7階",17.1万円,12000円,34.2万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											5階",17.1万円,12000円,34.2万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											7階",17.2万円,12000円,34.4万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											7階",17.3万円,12000円,34.6万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											6階",17.3万円,12000円,34.6万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											8階",17.3万円,12000円,34.6万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											8階",17.4万円,12000円,34.8万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											8階",17.5万円,12000円,35万円,-,2LDK,48.6m2
京急本線 雑色駅 8階建 新築,東京都大田区南六郷２,"
京急本線/雑色駅 歩10分
京急空港線/糀谷駅 歩23分
羽田空港行/六郷水門前 歩1分
","
新築
8階建
","
											8階",17.7万円,12000円,35.4万円,-,2LDK,48.6m2
ラ・ミアカーサ東中野,東京都中野区東中野１,"
ＪＲ総武線/東中野駅 歩2分
東京メトロ東西線/落合駅 歩9分
都営大江戸線/中野坂上駅 歩11分
","
築5年
5階建
","
											1階",18.9万円,12000円,18.9万円,18.9万円,2LDK,40.55m2
ライトテラス赤羽,東京都北区志茂１,"
東京メトロ南北線/志茂駅 歩2分
ＪＲ京浜東北線/赤羽駅 歩14分

","
築4年
11階建
","
											5階",18.5万円,10000円,18.5万円,-,2LDK,56.24m2
東京メトロ南北線 志茂駅 11階建 築4年,東京都北区志茂１,"
東京メトロ南北線/志茂駅 歩2分
ＪＲ京浜東北線/赤羽駅 歩14分

","
築4年
11階建
","
											5階",18.5万円,10000円,18.5万円,-,2LDK,56.24m2
京王井の頭線 高井戸駅 3階建 築5年,東京都杉並区高井戸東３,"
京王井の頭線/高井戸駅 歩5分
京王井の頭線/浜田山駅 歩12分
京王井の頭線/富士見ヶ丘駅 歩15分
","
築5年
3階建
","
											1階",15.6万円,4000円,7.8万円,23.4万円,2LDK,55.1m2
都営大江戸線 豊島園駅 2階建 新築,東京都練馬区向山３,"
都営大江戸線/豊島園駅 歩5分
都営大江戸線/練馬駅 歩12分
西武池袋線/中村橋駅 歩16分
","
新築
2階建
","
											1階",18万円,3000円,18万円,18万円,2LDK,47.72m2
都営三田線 本蓮沼駅 14階建 新築,東京都板橋区蓮沼町,"
都営三田線/本蓮沼駅 歩2分
都営三田線/志村坂上駅 歩11分
都営三田線/板橋本町駅 歩13分
","
新築
14階建
","
											2階",17.3万円,15000円,17.3万円,17.3万円,2LDK,55.45m2
向山ガーデンレジデンス,東京都練馬区向山１,"
西武池袋線/中村橋駅 歩5分
西武池袋線/練馬駅 歩18分
都営大江戸線/豊島園駅 歩16分
","
新築
9階建
","
											4階",18.8万円,12000円,18.8万円,18.8万円,2LDK,60m2
GALAXY,東京都杉並区浜田山３,"
京王井の頭線/西永福駅 歩4分
京王井の頭線/浜田山駅 歩8分
京王井の頭線/永福町駅 歩13分
","
新築
2階建
","
											2階",15.9万円,3000円,-,-,2LDK,48.44m2
WELL SQUARE(ウェルスクエア）方南町,東京都杉並区和泉４,"
東京メトロ丸ノ内線/方南町駅 歩4分
京王井の頭線/永福町駅 歩20分

","
新築
4階建
","
											3階",16.9万円,8000円,16.9万円,16.9万円,2LDK,40.66m2
WELL SQUARE(ウェルスクエア）方南町,東京都杉並区和泉４,"
東京メトロ丸ノ内線/方南町駅 歩4分
京王井の頭線/永福町駅 歩20分

","
新築
4階建
","
											4階",16.9万円,8000円,16.9万円,16.9万円,2LDK,40.66m2
ザ・パークハビオ上北沢,東京都杉並区下高井戸１,"
京王線/上北沢駅 歩4分
京王線/桜上水駅 歩11分
京王線/八幡山駅 歩15分
","
新築
14階建
","
											2階",17万円,15000円,17万円,17万円,2LDK,41.54m2
BASE.IG,東京都杉並区上高井戸１,"
京王線/八幡山駅 歩2分
京王線/芦花公園駅 歩10分
京王線/上北沢駅 歩13分
","
新築
3階建
","
											1階",18.7万円,5000円,18.7万円,18.7万円,2LDK,53.92m2
Ｃａｖａｌｌｏ千歳烏山,東京都世田谷区南烏山４,"
京王線/千歳烏山駅 歩5分
京王線/芦花公園駅 歩9分
京王線/八幡山駅 歩18分
","
築4年
3階建
","
											1-3階",12.4万円,5000円,12.4万円,12.4万円,2LDK,49.1m2
Ｂｅｌｌｅ　Ｆｏｒｅｓｔａ（ベル　フォレスタ）,東京都大田区大森西５,"
京急本線/大森町駅 歩3分
京急本線/梅屋敷駅 歩8分

","
築5年
3階建
","
											1階",14.9万円,4000円,14.9万円,14.9万円,2LDK,51.32m2
スピガ・エム,東京都世田谷区桜丘３,"
小田急線/千歳船橋駅 歩13分
東急田園都市線/用賀駅 歩23分
渋24/関東中央病院前 歩1分
","
築4年
2階建
","
											1階",16.3万円,4000円,16.3万円,16.3万円,2LDK,69.48m2
ソサエティ池上,東京都大田区中央６,"
東急池上線/池上駅 歩15分
都営浅草線/西馬込駅 歩16分
東急バス/税務署前 歩5分
","
築4年
3階建
","
											2階",15.7万円,9000円,31.4万円,15.7万円,2LDK,44.44m2
東京メトロ丸ノ内線 方南町駅 3階建 築3年,東京都杉並区方南２,"
東京メトロ丸ノ内線/方南町駅 歩2分
京王線/代田橋駅 歩20分
京王線/笹塚駅 歩20分
","
築3年
3階建
","
											3階",19.5万円,5000円,19.5万円,19.5万円,2LDK,60.12m2
東京メトロ丸ノ内線 方南町駅 3階建 築3年,東京都杉並区方南２,"
東京メトロ丸ノ内線/方南町駅 歩2分
京王線/代田橋駅 歩20分
京王線/笹塚駅 歩20分
","
築3年
3階建
","
											3階",19.8万円,5000円,19.8万円,19.8万円,2LDK,60.12m2
南千束戸建,東京都大田区南千束３,"
東急目黒線/大岡山駅 歩5分
東急大井町線/緑が丘駅 歩15分
東急池上線/洗足池駅 歩12分
","
築3年
2階建
","
											1-2階",19万円,10000円,19万円,19万円,2LDK,57.33m2
東急大井町線 大岡山駅 2階建 築3年,東京都大田区南千束３,"
東急大井町線/大岡山駅 歩5分
東急大井町線/北千束駅 歩10分
東急池上線/洗足池駅 歩12分
","
築3年
2階建
","
											2階",19万円,10000円,19万円,19万円,2LDK,57.33m2
シャーメゾンステージ池上,東京都大田区池上６,"
東急池上線/池上駅 歩5分
東急池上線/蓮沼駅 歩10分
東急多摩川線/矢口渡駅 歩15分
","
新築
4階建
","
											1階",19.2万円,9000円,19.2万円,38.4万円,2LDK,66.46m2
シャーメゾンステージ池上,東京都大田区池上６,"
東急池上線/池上駅 歩5分
東急池上線/蓮沼駅 歩10分
東急多摩川線/矢口渡駅 歩15分
","
新築
4階建
","
											2階",19.4万円,10000円,19.4万円,38.8万円,2LDK,57.82m2
シャーメゾンステージ池上,東京都大田区池上６,"
東急池上線/池上駅 歩5分
東急池上線/蓮沼駅 歩10分
東急多摩川線/矢口渡駅 歩15分
","
新築
4階建
","
											2階",19.5万円,10000円,19.5万円,39万円,2LDK,59.48m2
シャーメゾンステージ池上,東京都大田区池上６,"
東急池上線/池上駅 歩5分
東急池上線/蓮沼駅 歩10分
東急多摩川線/矢口渡駅 歩15分
","
新築
4階建
","
											3階",19.7万円,10000円,19.7万円,39.4万円,2LDK,57.82m2
シャーメゾンステージ池上,東京都大田区池上６,"
東急池上線/池上駅 歩5分
東急池上線/蓮沼駅 歩10分
東急多摩川線/矢口渡駅 歩15分
","
新築
4階建
","
											3階",19.8万円,10000円,19.8万円,39.6万円,2LDK,59.48m2
